date;region;cases
2022-01-19;AT-2;1164
2022-01-19;AT-3;3321
2022-01-19;AT-4;4338
2022-01-19;AT-5;2272
2022-01-19;AT-6;2481
2022-01-19;AT-7;2897
2022-01-19;AT-8;1434
2022-01-19;AT-9;6672
2022-01-20;AT-1;666
2022-01-20;AT-2;1319
2022-01-20;AT-3;4221
2022-01-20;AT-4;4822
2022-01-20;AT-5;2665
2022-01-20;AT-6;2968
2022-01-20;AT-7;3582
2022-01-20;AT-8;1142
2022-01-20;AT-9;8208
2022-01-21;AT-1;730
2022-01-21;AT-2;1765
2022-01-21;AT-3;3964
2022-01-21;AT-4;4038
2022-01-21;AT-5;2070
2022-01-21;AT-6;3133
2022-01-21;AT-7;3237
2022-01-21;AT-8;1311
2022-01-21;AT-9;6401
2022-01-22;AT-1;658
2022-01-22;AT-2;1174
2022-01-22;AT-3;3178
2022-01-22;AT-4;3648
2022-01-22;AT-5;1793
2022-01-22;AT-6;2487
2022-01-22;AT-7;2959
2022-01-22;AT-8;1066
2022-01-22;AT-9;6359
2022-01-23;AT-1;624
2022-01-23;AT-2;1247
2022-01-23;AT-3;4346
2022-01-23;AT-4;4077
2022-01-23;AT-5;1621
2022-01-23;AT-6;3005
2022-01-23;AT-7;2298
2022-01-23;AT-8;830
2022-01-23;AT-9;7061
2022-01-24;AT-1;660
2022-01-24;AT-2;1102
2022-01-24;AT-3;4321
2022-01-24;AT-4;3711
2022-01-24;AT-5;1846
2022-01-24;AT-6;2681
2022-01-24;AT-7;4192
2022-01-24;AT-8;1571
2022-01-24;AT-9;6576
2022-01-25;AT-1;780
2022-01-25;AT-2;2377
2022-01-25;AT-3;5818
2022-01-25;AT-4;5479
2022-01-25;AT-5;2680
2022-01-25;AT-6;4382
2022-01-25;AT-7;4163
2022-01-25;AT-8;2011
2022-01-25;AT-9;10433
2022-01-26;AT-1;1233
2022-01-26;AT-2;2102
2022-01-26;AT-3;5400
2022-01-26;AT-4;6266
2022-01-26;AT-5;2740
2022-01-26;AT-6;4340
2022-01-26;AT-7;4007
2022-01-26;AT-8;1547
2022-01-26;AT-9;8077
2022-01-27;AT-1;1154
2022-01-27;AT-2;2406
2022-01-27;AT-3;5715
2022-01-27;AT-4;5999
2022-01-27;AT-5;2492
2022-01-27;AT-6;5359
2022-01-27;AT-7;3596
2022-01-27;AT-8;2115
2022-01-27;AT-9;9055
2022-01-28;AT-1;1045
2022-01-28;AT-2;1789
2022-01-28;AT-3;4839
2022-01-28;AT-4;5839
2022-01-28;AT-5;2423
2022-01-28;AT-6;4614
2022-01-28;AT-7;3322
2022-01-28;AT-8;1792
2022-01-28;AT-9;8004
2022-01-29;AT-1;902
2022-01-29;AT-2;1695
2022-01-29;AT-3;4571
2022-01-29;AT-4;4771
2022-01-29;AT-5;1837
2022-01-29;AT-6;3978
2022-01-29;AT-7;3434
2022-01-29;AT-8;1522
2022-01-29;AT-9;6455
2022-01-30;AT-1;519
2022-01-30;AT-2;1304
2022-01-30;AT-3;4450
2022-01-30;AT-4;4720
2022-01-30;AT-5;1702
2022-01-30;AT-6;3091
2022-01-30;AT-7;2448
2022-01-30;AT-8;1200
2022-01-30;AT-9;6881
2022-01-31;AT-1;889
2022-01-31;AT-2;1539
2022-01-31;AT-3;3953
2022-01-31;AT-4;4324
2022-01-31;AT-5;1759
2022-01-31;AT-6;3540
2022-01-31;AT-7;4234
2022-01-31;AT-8;1715
2022-01-31;AT-9;5896
2022-02-01;AT-1;1300
2022-02-01;AT-2;2276
2022-02-01;AT-3;7590
2022-02-01;AT-4;7154
2022-02-01;AT-5;2929
2022-02-01;AT-6;6634
2022-02-01;AT-7;3543
2022-02-01;AT-8;2042
2022-02-01;AT-9;10720
2022-02-02;AT-1;1003
2022-02-02;AT-2;2252
2022-02-02;AT-3;5247
2022-02-02;AT-4;6398
2022-02-02;AT-5;2238
2022-02-02;AT-6;5100
2022-02-02;AT-7;3601
2022-02-02;AT-8;1314
2022-02-02;AT-9;6700
2022-02-03;AT-1;1066
2022-02-03;AT-2;2130
2022-02-03;AT-3;6059
2022-02-03;AT-4;6712
2022-02-03;AT-5;2407
2022-02-03;AT-6;5387
2022-02-03;AT-7;3753
2022-02-03;AT-8;1948
2022-02-03;AT-9;7468
2022-02-04;AT-1;1132
2022-02-04;AT-2;2854
2022-02-04;AT-3;5364
2022-02-04;AT-4;5196
2022-02-04;AT-5;2255
2022-02-04;AT-6;5079
2022-02-04;AT-7;3314
2022-02-04;AT-8;1849
2022-02-04;AT-9;6371
2022-02-05;AT-1;1028
2022-02-05;AT-2;2576
2022-02-05;AT-3;5331
2022-02-05;AT-4;5425
2022-02-05;AT-5;1835
2022-02-05;AT-6;4229
2022-02-05;AT-7;2876
2022-02-05;AT-8;1257
2022-02-05;AT-9;5488
2022-02-06;AT-1;452
2022-02-06;AT-2;2143
2022-02-06;AT-3;4347
2022-02-06;AT-4;5271
2022-02-06;AT-5;1869
2022-02-06;AT-6;3696
2022-02-06;AT-7;2371
2022-02-06;AT-8;910
2022-02-06;AT-9;4837
2022-02-07;AT-1;962
2022-02-07;AT-2;1688
2022-02-07;AT-3;4682
2022-02-07;AT-4;6152
2022-02-07;AT-5;1140
2022-02-07;AT-6;3295
2022-02-07;AT-7;3085
2022-02-07;AT-8;1987
2022-02-07;AT-9;6036
2022-02-08;AT-1;1209
2022-02-08;AT-2;3439
2022-02-08;AT-3;5998
2022-02-08;AT-4;7465
2022-02-08;AT-5;3080
2022-02-08;AT-6;5991
2022-02-08;AT-7;3271
2022-02-08;AT-8;2423
2022-02-08;AT-9;7254
2022-02-09;AT-1;765
2022-02-09;AT-2;2817
2022-02-09;AT-3;5175
2022-02-09;AT-4;7160
2022-02-09;AT-5;2113
2022-02-09;AT-6;5165
2022-02-09;AT-7;3302
2022-02-09;AT-8;2260
2022-02-09;AT-9;6339
2022-02-10;AT-1;868
2022-02-10;AT-2;2635
2022-02-10;AT-3;5626
2022-02-10;AT-4;6473
2022-02-10;AT-5;2503
2022-02-10;AT-6;4746
2022-02-10;AT-7;3005
2022-02-10;AT-8;1674
2022-02-10;AT-9;5667
2022-02-11;AT-1;790
2022-02-11;AT-2;1954
2022-02-11;AT-3;5038
2022-02-11;AT-4;5363
2022-02-11;AT-5;1619
2022-02-11;AT-6;5065
2022-02-11;AT-7;2629
2022-02-11;AT-8;1814
2022-02-11;AT-9;5425
2022-02-12;AT-1;605
2022-02-12;AT-2;1546
2022-02-12;AT-3;4839
2022-02-12;AT-4;4908
2022-02-12;AT-5;1361
2022-02-12;AT-6;3724
2022-02-12;AT-7;1895
2022-02-12;AT-8;1377
2022-02-12;AT-9;4654
2022-02-13;AT-1;741
2022-02-13;AT-2;1514
2022-02-13;AT-3;4909
2022-02-13;AT-4;4069
2022-02-13;AT-5;1487
2022-02-13;AT-6;2971
2022-02-13;AT-7;1834
2022-02-13;AT-8;1127
2022-02-13;AT-9;5317
2022-02-14;AT-1;633
2022-02-14;AT-2;1498
2022-02-14;AT-3;5096
2022-02-14;AT-4;4708
2022-02-14;AT-5;1115
2022-02-14;AT-6;3086
2022-02-14;AT-7;2912
2022-02-14;AT-8;1421
2022-02-14;AT-9;5954
2022-02-15;AT-1;780
2022-02-15;AT-2;2015
2022-02-15;AT-3;8769
2022-02-15;AT-4;6410
2022-02-15;AT-5;1900
2022-02-15;AT-6;5672
2022-02-15;AT-7;2954
2022-02-15;AT-8;1497
2022-02-15;AT-9;8681
2022-02-16;AT-1;800
2022-02-16;AT-2;1743
2022-02-16;AT-3;5944
2022-02-16;AT-4;6406
2022-02-16;AT-5;1725
2022-02-16;AT-6;4361
2022-02-16;AT-7;2707
2022-02-16;AT-8;1302
2022-02-16;AT-9;5813
2022-02-17;AT-1;590
2022-02-17;AT-2;1978
2022-02-17;AT-3;5926
2022-02-17;AT-4;5200
2022-02-17;AT-5;1784
2022-02-17;AT-6;4406
2022-02-17;AT-7;2666
2022-02-17;AT-8;1226
2022-02-17;AT-9;6684
2022-02-18;AT-1;724
2022-02-18;AT-2;1477
2022-02-18;AT-3;5020
2022-02-18;AT-4;4156
2022-02-18;AT-5;1701
2022-02-18;AT-6;3979
2022-02-18;AT-7;2264
2022-02-18;AT-8;1225
2022-02-18;AT-9;5147
2022-02-19;AT-1;716
2022-02-19;AT-2;1331
2022-02-19;AT-3;4138
2022-02-19;AT-4;4158
2022-02-19;AT-5;1261
2022-02-19;AT-6;3107
2022-02-19;AT-7;2025
2022-02-19;AT-8;1073
2022-02-19;AT-9;3935
2022-02-20;AT-1;885
2022-02-20;AT-2;1264
2022-02-20;AT-3;4364
2022-02-20;AT-4;3600
2022-02-20;AT-5;1287
2022-02-20;AT-6;2424
2022-02-20;AT-7;1898
2022-02-20;AT-8;1127
2022-02-20;AT-9;4480
2022-02-21;AT-1;698
2022-02-21;AT-2;1444
2022-02-21;AT-3;4501
2022-02-21;AT-4;3399
2022-02-21;AT-5;1319
2022-02-21;AT-6;3019
2022-02-21;AT-7;3472
2022-02-21;AT-8;1376
2022-02-21;AT-9;4408
2022-02-22;AT-1;1209
2022-02-22;AT-2;2271
2022-02-22;AT-3;7533
2022-02-22;AT-4;5585
2022-02-22;AT-5;2636
2022-02-22;AT-6;4253
2022-02-22;AT-7;2813
2022-02-22;AT-8;1514
2022-02-22;AT-9;7385
2022-02-23;AT-1;1009
2022-02-23;AT-2;1846
2022-02-23;AT-3;5600
2022-02-23;AT-4;4843
2022-02-23;AT-5;2056
2022-02-23;AT-6;3739
2022-02-23;AT-7;2743
2022-02-23;AT-8;1594
2022-02-23;AT-9;5055
2022-02-24;AT-1;975
2022-02-24;AT-2;1728
2022-02-24;AT-3;6205
2022-02-24;AT-4;5177
2022-02-24;AT-5;1867
2022-02-24;AT-6;3945
2022-02-24;AT-7;2475
2022-02-24;AT-8;1322
2022-02-24;AT-9;6036
2022-02-25;AT-1;701
2022-02-25;AT-2;1520
2022-02-25;AT-3;4733
2022-02-25;AT-4;4417
2022-02-25;AT-5;1838
2022-02-25;AT-6;3482
2022-02-25;AT-7;2629
2022-02-25;AT-8;1362
2022-02-25;AT-9;4333
2022-02-26;AT-1;582
2022-02-26;AT-2;1143
2022-02-26;AT-3;4673
2022-02-26;AT-4;4331
2022-02-26;AT-5;996
2022-02-26;AT-6;3175
2022-02-26;AT-7;2078
2022-02-26;AT-8;1101
2022-02-26;AT-9;3970
2022-02-27;AT-1;850
2022-02-27;AT-2;1095
2022-02-27;AT-3;4582
2022-02-27;AT-4;3941
2022-02-27;AT-5;1252
2022-02-27;AT-6;2620
2022-02-27;AT-7;1828
2022-02-27;AT-8;962
2022-02-27;AT-9;4057
2022-02-28;AT-1;958
2022-02-28;AT-2;1306
2022-02-28;AT-3;5354
2022-02-28;AT-4;4471
2022-02-28;AT-5;1509
2022-02-28;AT-6;3729
2022-02-28;AT-7;3421
2022-02-28;AT-8;1211
2022-02-28;AT-9;5334
2022-03-01;AT-1;1261
2022-03-01;AT-2;2110
2022-03-01;AT-3;8104
2022-03-01;AT-4;7470
2022-03-01;AT-5;2984
2022-03-01;AT-6;5980
2022-03-01;AT-7;3211
2022-03-01;AT-8;1858
2022-03-01;AT-9;7852
2022-03-02;AT-1;1101
2022-03-02;AT-2;2047
2022-03-02;AT-3;5630
2022-03-02;AT-4;5490
2022-03-02;AT-5;2059
2022-03-02;AT-6;5201
2022-03-02;AT-7;3387
2022-03-02;AT-8;1804
2022-03-02;AT-9;4899
2022-03-03;AT-1;1101
2022-03-03;AT-2;1903
2022-03-03;AT-3;6569
2022-03-03;AT-4;5037
2022-03-03;AT-5;2646
2022-03-03;AT-6;4247
2022-03-03;AT-7;2937
2022-03-03;AT-8;1431
2022-03-03;AT-9;5950
2022-03-04;AT-1;1334
2022-03-04;AT-2;2021
2022-03-04;AT-3;6122
2022-03-04;AT-4;5003
2022-03-04;AT-5;2137
2022-03-04;AT-6;5070
2022-03-04;AT-7;3185
2022-03-04;AT-8;1733
2022-03-04;AT-9;4845
2022-03-05;AT-1;984
2022-03-05;AT-2;1547
2022-03-05;AT-3;5833
2022-03-05;AT-4;4506
2022-03-05;AT-5;1541
2022-03-05;AT-6;4227
2022-03-05;AT-7;2276
2022-03-05;AT-8;1275
2022-03-05;AT-9;5333
2022-03-06;AT-1;1011
2022-03-06;AT-2;1390
2022-03-06;AT-3;5776
2022-03-06;AT-4;4601
2022-03-06;AT-5;1545
2022-03-06;AT-6;3607
2022-03-06;AT-7;2280
2022-03-06;AT-8;1357
2022-03-06;AT-9;4908
2022-03-07;AT-1;1051
2022-03-07;AT-2;1651
2022-03-07;AT-3;7132
2022-03-07;AT-4;5823
2022-03-07;AT-5;2109
2022-03-07;AT-6;4193
2022-03-07;AT-7;3966
2022-03-07;AT-8;1996
2022-03-07;AT-9;6102
2022-03-08;AT-1;1910
2022-03-08;AT-2;2927
2022-03-08;AT-3;10673
2022-03-08;AT-4;8185
2022-03-08;AT-5;3680
2022-03-08;AT-6;8519
2022-03-08;AT-7;3650
2022-03-08;AT-8;2319
2022-03-08;AT-9;9097
2022-03-09;AT-1;1629
2022-03-09;AT-2;2623
2022-03-09;AT-3;9874
2022-03-09;AT-4;9206
2022-03-09;AT-5;2903
2022-03-09;AT-6;8413
2022-03-09;AT-7;4116
2022-03-09;AT-8;2552
2022-03-09;AT-9;8587
2022-03-10;AT-1;1804
2022-03-10;AT-2;2511
2022-03-10;AT-3;11211
2022-03-10;AT-4;8065
2022-03-10;AT-5;3274
2022-03-10;AT-6;7623
2022-03-10;AT-7;3569
2022-03-10;AT-8;2389
2022-03-10;AT-9;8844
2022-03-11;AT-1;1692
2022-03-11;AT-2;2377
2022-03-11;AT-3;8665
2022-03-11;AT-4;8170
2022-03-11;AT-5;2601
2022-03-11;AT-6;7331
2022-03-11;AT-7;3590
2022-03-11;AT-8;2418
2022-03-11;AT-9;6580
2022-03-12;AT-1;1255
2022-03-12;AT-2;1849
2022-03-12;AT-3;7648
2022-03-12;AT-4;6600
2022-03-12;AT-5;2495
2022-03-12;AT-6;6075
2022-03-12;AT-7;2777
2022-03-12;AT-8;1625
2022-03-12;AT-9;7051
2022-03-13;AT-1;1772
2022-03-13;AT-2;1525
2022-03-13;AT-3;7325
2022-03-13;AT-4;6260
2022-03-13;AT-5;1766
2022-03-13;AT-6;5340
2022-03-13;AT-7;2379
2022-03-13;AT-8;1692
2022-03-13;AT-9;6170
2022-03-14;AT-1;1088
2022-03-14;AT-2;1723
2022-03-14;AT-3;8521
2022-03-14;AT-4;7534
2022-03-14;AT-5;2025
2022-03-14;AT-6;5353
2022-03-14;AT-7;4021
2022-03-14;AT-8;2392
2022-03-14;AT-9;7346
2022-03-15;AT-1;1833
2022-03-15;AT-2;3451
2022-03-15;AT-3;13917
2022-03-15;AT-4;10344
2022-03-15;AT-5;4133
2022-03-15;AT-6;9894
2022-03-15;AT-7;3885
2022-03-15;AT-8;2757
2022-03-15;AT-9;13294
2022-03-16;AT-1;1715
2022-03-16;AT-2;2952
2022-03-16;AT-3;9319
2022-03-16;AT-4;9579
2022-03-16;AT-5;3478
2022-03-16;AT-6;9056
2022-03-16;AT-7;3427
2022-03-16;AT-8;2631
2022-03-16;AT-9;9379
2022-03-17;AT-1;2258
2022-03-17;AT-2;2420
2022-03-17;AT-3;10441
2022-03-17;AT-4;9911
2022-03-17;AT-5;3458
2022-03-17;AT-6;7517
2022-03-17;AT-7;2789
2022-03-17;AT-8;1896
2022-03-17;AT-9;9810
2022-03-18;AT-1;1296
2022-03-18;AT-2;2438
2022-03-18;AT-3;8415
2022-03-18;AT-4;7320
2022-03-18;AT-5;2740
2022-03-18;AT-6;6821
2022-03-18;AT-7;3254
2022-03-18;AT-8;2140
2022-03-18;AT-9;7534
2022-03-19;AT-1;1772
2022-03-19;AT-2;1904
2022-03-19;AT-3;8457
2022-03-19;AT-4;6625
2022-03-19;AT-5;1897
2022-03-19;AT-6;5949
2022-03-19;AT-7;1959
2022-03-19;AT-8;1584
2022-03-19;AT-9;7184
2022-03-20;AT-1;1415
2022-03-20;AT-2;1573
2022-03-20;AT-3;7062
2022-03-20;AT-4;5724
2022-03-20;AT-5;1708
2022-03-20;AT-6;3954
2022-03-20;AT-7;1840
2022-03-20;AT-8;1351
2022-03-20;AT-9;6440
2022-03-21;AT-1;1200
2022-03-21;AT-2;1709
2022-03-21;AT-3;7900
2022-03-21;AT-4;6010
2022-03-21;AT-5;1697
2022-03-21;AT-6;4982
2022-03-21;AT-7;3628
2022-03-21;AT-8;1838
2022-03-21;AT-9;7853
2022-03-22;AT-1;2152
2022-03-22;AT-2;2711
2022-03-22;AT-3;11397
2022-03-22;AT-4;9845
2022-03-22;AT-5;3540
2022-03-22;AT-6;8101
2022-03-22;AT-7;3173
2022-03-22;AT-8;2574
2022-03-22;AT-9;10888
2022-03-23;AT-1;1328
2022-03-23;AT-2;2220
2022-03-23;AT-3;7507
2022-03-23;AT-4;7645
2022-03-23;AT-5;2349
2022-03-23;AT-6;6599
2022-03-23;AT-7;2167
2022-03-23;AT-8;2271
2022-03-23;AT-9;8745
2022-03-24;AT-1;1414
2022-03-24;AT-2;1920
2022-03-24;AT-3;8212
2022-03-24;AT-4;6064
2022-03-24;AT-5;2361
2022-03-24;AT-6;5048
2022-03-24;AT-7;2040
2022-03-24;AT-8;1402
2022-03-24;AT-9;8455
2022-03-25;AT-1;1217
2022-03-25;AT-2;1599
2022-03-25;AT-3;6492
2022-03-25;AT-4;6054
2022-03-25;AT-5;1834
2022-03-25;AT-6;4926
2022-03-25;AT-7;2276
2022-03-25;AT-8;1642
2022-03-25;AT-9;6849
2022-03-26;AT-1;1030
2022-03-26;AT-2;1261
2022-03-26;AT-3;5812
2022-03-26;AT-4;4484
2022-03-26;AT-5;1299
2022-03-26;AT-6;3073
2022-03-26;AT-7;1351
2022-03-26;AT-8;1062
2022-03-26;AT-9;5992
2022-03-27;AT-1;822
2022-03-27;AT-2;1050
2022-03-27;AT-3;4599
2022-03-27;AT-4;3947
2022-03-27;AT-5;997
2022-03-27;AT-6;2381
2022-03-27;AT-7;1069
2022-03-27;AT-8;1027
2022-03-27;AT-9;4922
2022-03-28;AT-1;966
2022-03-28;AT-2;1132
2022-03-28;AT-3;5818
2022-03-28;AT-4;3633
2022-03-28;AT-5;1491
2022-03-28;AT-6;3087
2022-03-28;AT-7;2114
2022-03-28;AT-8;1265
2022-03-28;AT-9;6417
2022-03-29;AT-1;1127
2022-03-29;AT-2;1770
2022-03-29;AT-3;7600
2022-03-29;AT-4;5763
2022-03-29;AT-5;2018
2022-03-29;AT-6;4560
2022-03-29;AT-7;1669
2022-03-29;AT-8;1429
2022-03-29;AT-9;7895
2022-03-30;AT-1;1035
2022-03-30;AT-2;1368
2022-03-30;AT-3;4999
2022-03-30;AT-4;4354
2022-03-30;AT-5;1399
2022-03-30;AT-6;3644
2022-03-30;AT-7;1729
2022-03-30;AT-8;1351
2022-03-30;AT-9;6029
2022-03-31;AT-1;892
2022-03-31;AT-2;980
2022-03-31;AT-3;5193
2022-03-31;AT-4;3822
2022-03-31;AT-5;1299
2022-03-31;AT-6;2128
2022-03-31;AT-7;1307
2022-03-31;AT-8;825
2022-03-31;AT-9;5576
2022-04-01;AT-1;650
2022-04-01;AT-2;1063
2022-04-01;AT-3;3994
2022-04-01;AT-4;3341
2022-04-01;AT-5;1014
2022-04-01;AT-6;2330
2022-04-01;AT-7;1267
2022-04-01;AT-8;882
2022-04-01;AT-9;4186
2022-04-02;AT-1;761
2022-04-02;AT-2;637
2022-04-02;AT-3;3128
2022-04-02;AT-4;2157
2022-04-02;AT-5;740
2022-04-02;AT-6;1420
2022-04-02;AT-7;728
2022-04-02;AT-8;621
2022-04-02;AT-9;3664
2022-04-03;AT-1;305
2022-04-03;AT-2;470
2022-04-03;AT-3;2660
2022-04-03;AT-4;2025
2022-04-03;AT-5;675
2022-04-03;AT-6;728
2022-04-03;AT-7;581
2022-04-03;AT-8;545
2022-04-03;AT-9;3415
2022-04-04;AT-1;798
2022-04-04;AT-2;583
2022-04-04;AT-3;3392
2022-04-04;AT-4;2284
2022-04-04;AT-5;810
2022-04-04;AT-6;1365
2022-04-04;AT-7;1215
2022-04-04;AT-8;729
2022-04-04;AT-9;3950
2022-04-05;AT-1;769
2022-04-05;AT-2;1177
2022-04-05;AT-3;4783
2022-04-05;AT-4;3298
2022-04-05;AT-5;1144
2022-04-05;AT-6;2673
2022-04-05;AT-7;1111
2022-04-05;AT-8;848
2022-04-05;AT-9;4969
2022-04-06;AT-1;684
2022-04-06;AT-2;785
2022-04-06;AT-3;3056
2022-04-06;AT-4;2735
2022-04-06;AT-5;725
2022-04-06;AT-6;1855
2022-04-06;AT-7;1031
2022-04-06;AT-8;810
2022-04-06;AT-9;4520
2022-04-07;AT-1;620
2022-04-07;AT-2;581
2022-04-07;AT-3;3442
2022-04-07;AT-4;2346
2022-04-07;AT-5;758
2022-04-07;AT-6;1512
2022-04-07;AT-7;745
2022-04-07;AT-8;860
2022-04-07;AT-9;2879
2022-04-08;AT-1;523
2022-04-08;AT-2;538
2022-04-08;AT-3;2618
2022-04-08;AT-4;2094
2022-04-08;AT-5;553
2022-04-08;AT-6;1304
2022-04-08;AT-7;798
2022-04-08;AT-8;593
2022-04-08;AT-9;3867
2022-04-09;AT-1;398
2022-04-09;AT-2;512
2022-04-09;AT-3;2372
2022-04-09;AT-4;1632
2022-04-09;AT-5;491
2022-04-09;AT-6;1149
2022-04-09;AT-7;518
2022-04-09;AT-8;441
2022-04-09;AT-9;3012
2022-04-10;AT-1;252
2022-04-10;AT-2;280
2022-04-10;AT-3;1806
2022-04-10;AT-4;1230
2022-04-10;AT-5;407
2022-04-10;AT-6;359
2022-04-10;AT-7;433
2022-04-10;AT-8;349
2022-04-10;AT-9;2152
2022-04-11;AT-1;465
2022-04-11;AT-2;384
2022-04-11;AT-3;2201
2022-04-11;AT-4;1309
2022-04-11;AT-5;511
2022-04-11;AT-6;1077
2022-04-11;AT-7;754
2022-04-11;AT-8;454
2022-04-11;AT-9;2250
2022-04-12;AT-1;535
2022-04-12;AT-2;516
2022-04-12;AT-3;2703
2022-04-12;AT-4;1906
2022-04-12;AT-5;515
2022-04-12;AT-6;1252
2022-04-12;AT-7;619
2022-04-12;AT-8;527
2022-04-12;AT-9;3791
2022-04-13;AT-1;480
2022-04-13;AT-2;456
2022-04-13;AT-3;2236
2022-04-13;AT-4;1560
2022-04-13;AT-5;540
2022-04-13;AT-6;967
2022-04-13;AT-7;635
2022-04-13;AT-8;444
2022-04-13;AT-9;2908
2022-04-14;AT-1;391
2022-04-14;AT-2;432
2022-04-14;AT-3;2243
2022-04-14;AT-4;1504
2022-04-14;AT-5;408
2022-04-14;AT-6;1145
2022-04-14;AT-7;538
2022-04-14;AT-8;396
2022-04-14;AT-9;2690
2022-04-15;AT-1;444
2022-04-15;AT-2;334
2022-04-15;AT-3;2021
2022-04-15;AT-4;1481
2022-04-15;AT-5;433
2022-04-15;AT-6;930
2022-04-15;AT-7;470
2022-04-15;AT-8;301
2022-04-15;AT-9;2224
2022-04-16;AT-1;397
2022-04-16;AT-2;400
2022-04-16;AT-3;1772
2022-04-16;AT-4;1132
2022-04-16;AT-5;320
2022-04-16;AT-6;789
2022-04-16;AT-7;396
2022-04-16;AT-8;310
2022-04-16;AT-9;1818
2022-04-17;AT-1;150
2022-04-17;AT-2;190
2022-04-17;AT-3;1371
2022-04-17;AT-4;942
2022-04-17;AT-5;316
2022-04-17;AT-6;414
2022-04-17;AT-7;274
2022-04-17;AT-8;283
2022-04-17;AT-9;1615
2022-04-18;AT-1;256
2022-04-18;AT-2;346
2022-04-18;AT-3;1390
2022-04-18;AT-4;605
2022-04-18;AT-5;308
2022-04-18;AT-6;391
2022-04-18;AT-7;380
2022-04-18;AT-8;302
2022-04-18;AT-9;1722
2022-04-19;AT-1;459
2022-04-19;AT-2;354
2022-04-19;AT-3;2003
2022-04-19;AT-4;1127
2022-04-19;AT-5;432
2022-04-19;AT-6;858
2022-04-19;AT-7;636
2022-04-19;AT-8;296
2022-04-19;AT-9;2223
2022-04-20;AT-1;368
2022-04-20;AT-2;651
2022-04-20;AT-3;2217
2022-04-20;AT-4;1604
2022-04-20;AT-5;523
2022-04-20;AT-6;1173
2022-04-20;AT-7;603
2022-04-20;AT-8;516
2022-04-20;AT-9;3179
2022-04-21;AT-1;434
2022-04-21;AT-2;331
2022-04-21;AT-3;1924
2022-04-21;AT-4;1226
2022-04-21;AT-5;356
2022-04-21;AT-6;792
2022-04-21;AT-7;420
2022-04-21;AT-8;223
2022-04-21;AT-9;2246
2022-04-22;AT-1;270
2022-04-22;AT-2;391
2022-04-22;AT-3;1509
2022-04-22;AT-4;1020
2022-04-22;AT-5;340
2022-04-22;AT-6;708
2022-04-22;AT-7;408
2022-04-22;AT-8;251
2022-04-22;AT-9;1537
2022-04-23;AT-1;246
2022-04-23;AT-2;263
2022-04-23;AT-3;1208
2022-04-23;AT-4;843
2022-04-23;AT-5;246
2022-04-23;AT-6;623
2022-04-23;AT-7;281
2022-04-23;AT-8;122
2022-04-23;AT-9;1600
2022-04-24;AT-1;203
2022-04-24;AT-2;200
2022-04-24;AT-3;1082
2022-04-24;AT-4;567
2022-04-24;AT-5;201
2022-04-24;AT-6;297
2022-04-24;AT-7;328
2022-04-24;AT-8;151
2022-04-24;AT-9;1259
2022-04-25;AT-1;289
2022-04-25;AT-2;258
2022-04-25;AT-3;1358
2022-04-25;AT-4;749
2022-04-25;AT-5;389
2022-04-25;AT-6;583
2022-04-25;AT-7;479
2022-04-25;AT-8;347
2022-04-25;AT-9;1663
2022-04-26;AT-1;373
2022-04-26;AT-2;398
2022-04-26;AT-3;1784
2022-04-26;AT-4;1247
2022-04-26;AT-5;392
2022-04-26;AT-6;904
2022-04-26;AT-7;320
2022-04-26;AT-8;241
2022-04-26;AT-9;2481
2022-04-27;AT-1;251
2022-04-27;AT-2;334
2022-04-27;AT-3;1487
2022-04-27;AT-4;943
2022-04-27;AT-5;311
2022-04-27;AT-6;635
2022-04-27;AT-7;411
2022-04-27;AT-8;201
2022-04-27;AT-9;1870
2022-04-28;AT-1;286
2022-04-28;AT-2;320
2022-04-28;AT-3;1347
2022-04-28;AT-4;915
2022-04-28;AT-5;284
2022-04-28;AT-6;568
2022-04-28;AT-7;317
2022-04-28;AT-8;198
2022-04-28;AT-9;1812
2022-04-29;AT-1;236
2022-04-29;AT-2;213
2022-04-29;AT-3;1195
2022-04-29;AT-4;834
2022-04-29;AT-5;261
2022-04-29;AT-6;551
2022-04-29;AT-7;296
2022-04-29;AT-8;161
2022-04-29;AT-9;1478
2022-04-30;AT-1;215
2022-04-30;AT-2;213
2022-04-30;AT-3;1125
2022-04-30;AT-4;649
2022-04-30;AT-5;230
2022-04-30;AT-6;475
2022-04-30;AT-7;247
2022-04-30;AT-8;105
2022-04-30;AT-9;1186
2022-05-01;AT-1;197
2022-05-01;AT-2;129
2022-05-01;AT-3;1086
2022-05-01;AT-4;435
2022-05-01;AT-5;228
2022-05-01;AT-6;223
2022-05-01;AT-7;217
2022-05-01;AT-8;175
2022-05-01;AT-9;1218
2022-05-02;AT-1;242
2022-05-02;AT-2;208
2022-05-02;AT-3;1437
2022-05-02;AT-4;741
2022-05-02;AT-5;266
2022-05-02;AT-6;551
2022-05-02;AT-7;412
2022-05-02;AT-8;227
2022-05-02;AT-9;1457
2022-05-03;AT-1;328
2022-05-03;AT-2;321
2022-05-03;AT-3;1462
2022-05-03;AT-4;1146
2022-05-03;AT-5;325
2022-05-03;AT-6;597
2022-05-03;AT-7;387
2022-05-03;AT-8;252
2022-05-03;AT-9;2254
2022-05-04;AT-1;246
2022-05-04;AT-2;276
2022-05-04;AT-3;1334
2022-05-04;AT-4;796
