date;region;shotNo;doses
2023-03-19;AT-4;1;0
2023-03-19;AT-4;2;0
2023-03-19;AT-4;3;0
2023-03-19;AT-4;4;0
2023-03-19;AT-5;1;0
2023-03-19;AT-5;2;0
2023-03-19;AT-5;3;0
2023-03-19;AT-5;4;0
2023-03-19;AT-6;1;0
2023-03-19;AT-6;2;0
2023-03-19;AT-6;3;0
2023-03-19;AT-6;4;1
2023-03-19;AT-7;1;0
2023-03-19;AT-7;2;0
2023-03-19;AT-7;3;0
2023-03-19;AT-7;4;0
2023-03-19;AT-8;1;0
2023-03-19;AT-8;2;0
2023-03-19;AT-8;3;0
2023-03-19;AT-8;4;0
2023-03-19;AT-9;1;0
2023-03-19;AT-9;2;0
2023-03-19;AT-9;3;0
2023-03-19;AT-9;4;0
2023-03-20;AT-1;1;1
2023-03-20;AT-1;2;1
2023-03-20;AT-1;3;0
2023-03-20;AT-1;4;27
2023-03-20;AT-2;1;0
2023-03-20;AT-2;2;0
2023-03-20;AT-2;3;0
2023-03-20;AT-2;4;7
2023-03-20;AT-3;1;2
2023-03-20;AT-3;2;2
2023-03-20;AT-3;3;3
2023-03-20;AT-3;4;74
2023-03-20;AT-4;1;0
2023-03-20;AT-4;2;1
2023-03-20;AT-4;3;1
2023-03-20;AT-4;4;11
2023-03-20;AT-5;1;0
2023-03-20;AT-5;2;0
2023-03-20;AT-5;3;1
2023-03-20;AT-5;4;24
2023-03-20;AT-6;1;0
2023-03-20;AT-6;2;0
2023-03-20;AT-6;3;2
2023-03-20;AT-6;4;49
2023-03-20;AT-7;1;0
2023-03-20;AT-7;2;0
2023-03-20;AT-7;3;3
2023-03-20;AT-7;4;3
2023-03-20;AT-8;1;0
2023-03-20;AT-8;2;0
2023-03-20;AT-8;3;1
2023-03-20;AT-8;4;3
2023-03-20;AT-9;1;7
2023-03-20;AT-9;2;7
2023-03-20;AT-9;3;11
2023-03-20;AT-9;4;169
2023-03-21;AT-1;1;0
2023-03-21;AT-1;2;0
2023-03-21;AT-1;3;0
2023-03-21;AT-1;4;12
2023-03-21;AT-2;1;0
2023-03-21;AT-2;2;1
2023-03-21;AT-2;3;1
2023-03-21;AT-2;4;12
2023-03-21;AT-3;1;1
2023-03-21;AT-3;2;1
2023-03-21;AT-3;3;1
2023-03-21;AT-3;4;81
2023-03-21;AT-4;1;2
2023-03-21;AT-4;2;5
2023-03-21;AT-4;3;5
2023-03-21;AT-4;4;65
2023-03-21;AT-5;1;1
2023-03-21;AT-5;2;1
2023-03-21;AT-5;3;0
2023-03-21;AT-5;4;12
2023-03-21;AT-6;1;0
2023-03-21;AT-6;2;0
2023-03-21;AT-6;3;3
2023-03-21;AT-6;4;89
2023-03-21;AT-7;1;0
2023-03-21;AT-7;2;0
2023-03-21;AT-7;3;1
2023-03-21;AT-7;4;6
2023-03-21;AT-8;1;0
2023-03-21;AT-8;2;0
2023-03-21;AT-8;3;0
2023-03-21;AT-8;4;4
2023-03-21;AT-9;1;1
2023-03-21;AT-9;2;2
2023-03-21;AT-9;3;9
2023-03-21;AT-9;4;172
2023-03-22;AT-1;1;0
2023-03-22;AT-1;2;1
2023-03-22;AT-1;3;3
2023-03-22;AT-1;4;19
2023-03-22;AT-2;1;0
2023-03-22;AT-2;2;0
2023-03-22;AT-2;3;1
2023-03-22;AT-2;4;16
2023-03-22;AT-3;1;9
2023-03-22;AT-3;2;5
2023-03-22;AT-3;3;11
2023-03-22;AT-3;4;103
2023-03-22;AT-4;1;1
2023-03-22;AT-4;2;0
2023-03-22;AT-4;3;4
2023-03-22;AT-4;4;50
2023-03-22;AT-5;1;0
2023-03-22;AT-5;2;4
2023-03-22;AT-5;3;1
2023-03-22;AT-5;4;30
2023-03-22;AT-6;1;1
2023-03-22;AT-6;2;1
2023-03-22;AT-6;3;4
2023-03-22;AT-6;4;107
2023-03-22;AT-7;1;0
2023-03-22;AT-7;2;2
2023-03-22;AT-7;3;3
2023-03-22;AT-7;4;27
2023-03-22;AT-8;1;0
2023-03-22;AT-8;2;0
2023-03-22;AT-8;3;1
2023-03-22;AT-8;4;25
2023-03-22;AT-9;1;5
2023-03-22;AT-9;2;1
2023-03-22;AT-9;3;13
2023-03-22;AT-9;4;165
2023-03-23;AT-1;1;0
2023-03-23;AT-1;2;0
2023-03-23;AT-1;3;0
2023-03-23;AT-1;4;17
2023-03-23;AT-2;1;0
2023-03-23;AT-2;2;0
2023-03-23;AT-2;3;2
2023-03-23;AT-2;4;26
2023-03-23;AT-3;1;0
2023-03-23;AT-3;2;1
2023-03-23;AT-3;3;0
2023-03-23;AT-3;4;79
2023-03-23;AT-4;1;0
2023-03-23;AT-4;2;4
2023-03-23;AT-4;3;2
2023-03-23;AT-4;4;50
2023-03-23;AT-5;1;1
2023-03-23;AT-5;2;0
2023-03-23;AT-5;3;1
2023-03-23;AT-5;4;23
2023-03-23;AT-6;1;2
2023-03-23;AT-6;2;4
2023-03-23;AT-6;3;5
2023-03-23;AT-6;4;112
2023-03-23;AT-7;1;0
2023-03-23;AT-7;2;1
2023-03-23;AT-7;3;1
2023-03-23;AT-7;4;24
2023-03-23;AT-8;1;0
2023-03-23;AT-8;2;1
2023-03-23;AT-8;3;1
2023-03-23;AT-8;4;8
2023-03-23;AT-9;1;2
2023-03-23;AT-9;2;3
2023-03-23;AT-9;3;18
2023-03-23;AT-9;4;186
2023-03-24;AT-1;1;0
2023-03-24;AT-1;2;1
2023-03-24;AT-1;3;3
2023-03-24;AT-1;4;12
2023-03-24;AT-2;1;0
2023-03-24;AT-2;2;0
2023-03-24;AT-2;3;4
2023-03-24;AT-2;4;114
2023-03-24;AT-3;1;1
2023-03-24;AT-3;2;12
2023-03-24;AT-3;3;16
2023-03-24;AT-3;4;176
2023-03-24;AT-4;1;1
2023-03-24;AT-4;2;2
2023-03-24;AT-4;3;11
2023-03-24;AT-4;4;77
2023-03-24;AT-5;1;0
2023-03-24;AT-5;2;0
2023-03-24;AT-5;3;1
2023-03-24;AT-5;4;15
2023-03-24;AT-6;1;5
2023-03-24;AT-6;2;3
2023-03-24;AT-6;3;4
2023-03-24;AT-6;4;139
2023-03-24;AT-7;1;2
2023-03-24;AT-7;2;0
2023-03-24;AT-7;3;4
2023-03-24;AT-7;4;37
2023-03-24;AT-8;1;0
2023-03-24;AT-8;2;0
2023-03-24;AT-8;3;2
2023-03-24;AT-8;4;26
2023-03-24;AT-9;1;4
2023-03-24;AT-9;2;7
2023-03-24;AT-9;3;22
2023-03-24;AT-9;4;253
2023-03-25;AT-1;1;0
2023-03-25;AT-1;2;0
2023-03-25;AT-1;3;0
2023-03-25;AT-1;4;1
2023-03-25;AT-2;1;0
2023-03-25;AT-2;2;0
2023-03-25;AT-2;3;0
2023-03-25;AT-2;4;2
2023-03-25;AT-3;1;0
2023-03-25;AT-3;2;2
2023-03-25;AT-3;3;5
2023-03-25;AT-3;4;34
2023-03-25;AT-4;1;1
2023-03-25;AT-4;2;0
2023-03-25;AT-4;3;2
2023-03-25;AT-4;4;15
2023-03-25;AT-5;1;0
2023-03-25;AT-5;2;0
2023-03-25;AT-5;3;0
2023-03-25;AT-5;4;0
2023-03-25;AT-6;1;0
2023-03-25;AT-6;2;0
2023-03-25;AT-6;3;0
2023-03-25;AT-6;4;6
2023-03-25;AT-7;1;1
2023-03-25;AT-7;2;1
2023-03-25;AT-7;3;9
2023-03-25;AT-7;4;10
2023-03-25;AT-8;1;0
2023-03-25;AT-8;2;0
2023-03-25;AT-8;3;0
2023-03-25;AT-8;4;0
2023-03-25;AT-9;1;0
2023-03-25;AT-9;2;3
2023-03-25;AT-9;3;14
2023-03-25;AT-9;4;75
2023-03-26;AT-1;1;0
2023-03-26;AT-1;2;0
2023-03-26;AT-1;3;0
2023-03-26;AT-1;4;0
2023-03-26;AT-2;1;0
2023-03-26;AT-2;2;0
2023-03-26;AT-2;3;0
2023-03-26;AT-2;4;0
2023-03-26;AT-3;1;0
2023-03-26;AT-3;2;0
2023-03-26;AT-3;3;0
2023-03-26;AT-3;4;2
2023-03-26;AT-4;1;0
2023-03-26;AT-4;2;0
2023-03-26;AT-4;3;0
2023-03-26;AT-4;4;0
2023-03-26;AT-5;1;0
2023-03-26;AT-5;2;0
2023-03-26;AT-5;3;0
2023-03-26;AT-5;4;0
2023-03-26;AT-6;1;0
2023-03-26;AT-6;2;0
2023-03-26;AT-6;3;0
2023-03-26;AT-6;4;0
2023-03-26;AT-7;1;0
2023-03-26;AT-7;2;0
2023-03-26;AT-7;3;0
2023-03-26;AT-7;4;0
2023-03-26;AT-8;1;0
2023-03-26;AT-8;2;0
2023-03-26;AT-8;3;0
2023-03-26;AT-8;4;0
2023-03-26;AT-9;1;0
2023-03-26;AT-9;2;0
2023-03-26;AT-9;3;0
2023-03-26;AT-9;4;0
2023-03-27;AT-1;1;0
2023-03-27;AT-1;2;0
2023-03-27;AT-1;3;0
2023-03-27;AT-1;4;13
2023-03-27;AT-2;1;0
2023-03-27;AT-2;2;0
2023-03-27;AT-2;3;1
2023-03-27;AT-2;4;7
2023-03-27;AT-3;1;0
2023-03-27;AT-3;2;2
2023-03-27;AT-3;3;1
2023-03-27;AT-3;4;58
2023-03-27;AT-4;1;0
2023-03-27;AT-4;2;1
2023-03-27;AT-4;3;2
2023-03-27;AT-4;4;24
2023-03-27;AT-5;1;1
2023-03-27;AT-5;2;0
2023-03-27;AT-5;3;4
2023-03-27;AT-5;4;17
2023-03-27;AT-6;1;1
2023-03-27;AT-6;2;0
2023-03-27;AT-6;3;1
2023-03-27;AT-6;4;57
2023-03-27;AT-7;1;0
2023-03-27;AT-7;2;0
2023-03-27;AT-7;3;0
2023-03-27;AT-7;4;2
2023-03-27;AT-8;1;1
2023-03-27;AT-8;2;0
2023-03-27;AT-8;3;0
2023-03-27;AT-8;4;17
2023-03-27;AT-9;1;4
2023-03-27;AT-9;2;2
2023-03-27;AT-9;3;8
2023-03-27;AT-9;4;152
2023-03-28;AT-1;1;0
2023-03-28;AT-1;2;0
2023-03-28;AT-1;3;0
2023-03-28;AT-1;4;44
2023-03-28;AT-2;1;0
2023-03-28;AT-2;2;0
2023-03-28;AT-2;3;1
2023-03-28;AT-2;4;8
2023-03-28;AT-3;1;3
2023-03-28;AT-3;2;1
2023-03-28;AT-3;3;6
2023-03-28;AT-3;4;80
2023-03-28;AT-4;1;1
2023-03-28;AT-4;2;0
2023-03-28;AT-4;3;2
2023-03-28;AT-4;4;60
2023-03-28;AT-5;1;0
2023-03-28;AT-5;2;0
2023-03-28;AT-5;3;1
2023-03-28;AT-5;4;20
2023-03-28;AT-6;1;3
2023-03-28;AT-6;2;0
2023-03-28;AT-6;3;10
2023-03-28;AT-6;4;136
2023-03-28;AT-7;1;0
2023-03-28;AT-7;2;0
2023-03-28;AT-7;3;0
2023-03-28;AT-7;4;7
2023-03-28;AT-8;1;0
2023-03-28;AT-8;2;0
2023-03-28;AT-8;3;0
2023-03-28;AT-8;4;0
2023-03-28;AT-9;1;2
2023-03-28;AT-9;2;6
2023-03-28;AT-9;3;17
2023-03-28;AT-9;4;188
2023-03-29;AT-1;1;0
2023-03-29;AT-1;2;0
2023-03-29;AT-1;3;0
2023-03-29;AT-1;4;6
2023-03-29;AT-2;1;0
2023-03-29;AT-2;2;0
2023-03-29;AT-2;3;0
2023-03-29;AT-2;4;9
2023-03-29;AT-3;1;5
2023-03-29;AT-3;2;2
2023-03-29;AT-3;3;14
2023-03-29;AT-3;4;125
2023-03-29;AT-4;1;0
2023-03-29;AT-4;2;0
2023-03-29;AT-4;3;2
2023-03-29;AT-4;4;21
2023-03-29;AT-5;1;0
2023-03-29;AT-5;2;0
2023-03-29;AT-5;3;3
2023-03-29;AT-5;4;19
2023-03-29;AT-6;1;5
2023-03-29;AT-6;2;6
2023-03-29;AT-6;3;3
2023-03-29;AT-6;4;95
2023-03-29;AT-7;1;1
2023-03-29;AT-7;2;0
2023-03-29;AT-7;3;6
2023-03-29;AT-7;4;28
2023-03-29;AT-8;1;0
2023-03-29;AT-8;2;0
2023-03-29;AT-8;3;2
2023-03-29;AT-8;4;20
2023-03-29;AT-9;1;1
2023-03-29;AT-9;2;12
2023-03-29;AT-9;3;10
2023-03-29;AT-9;4;192
2023-03-30;AT-1;1;0
2023-03-30;AT-1;2;0
2023-03-30;AT-1;3;1
2023-03-30;AT-1;4;10
2023-03-30;AT-2;1;0
2023-03-30;AT-2;2;0
2023-03-30;AT-2;3;1
2023-03-30;AT-2;4;5
2023-03-30;AT-3;1;1
2023-03-30;AT-3;2;2
2023-03-30;AT-3;3;5
2023-03-30;AT-3;4;104
2023-03-30;AT-4;1;4
2023-03-30;AT-4;2;8
2023-03-30;AT-4;3;10
2023-03-30;AT-4;4;58
2023-03-30;AT-5;1;1
2023-03-30;AT-5;2;0
2023-03-30;AT-5;3;1
2023-03-30;AT-5;4;41
2023-03-30;AT-6;1;0
2023-03-30;AT-6;2;0
2023-03-30;AT-6;3;2
2023-03-30;AT-6;4;107
2023-03-30;AT-7;1;0
2023-03-30;AT-7;2;2
2023-03-30;AT-7;3;2
2023-03-30;AT-7;4;32
2023-03-30;AT-8;1;1
2023-03-30;AT-8;2;0
2023-03-30;AT-8;3;2
2023-03-30;AT-8;4;10
2023-03-30;AT-9;1;8
2023-03-30;AT-9;2;2
2023-03-30;AT-9;3;15
2023-03-30;AT-9;4;230
2023-03-31;AT-1;1;2
2023-03-31;AT-1;2;0
2023-03-31;AT-1;3;7
2023-03-31;AT-1;4;23
2023-03-31;AT-2;1;0
2023-03-31;AT-2;2;0
2023-03-31;AT-2;3;1
2023-03-31;AT-2;4;84
2023-03-31;AT-3;1;2
2023-03-31;AT-3;2;5
2023-03-31;AT-3;3;9
2023-03-31;AT-3;4;177
2023-03-31;AT-4;1;1
2023-03-31;AT-4;2;2
2023-03-31;AT-4;3;7
2023-03-31;AT-4;4;58
2023-03-31;AT-5;1;0
2023-03-31;AT-5;2;0
2023-03-31;AT-5;3;0
2023-03-31;AT-5;4;10
2023-03-31;AT-6;1;2
2023-03-31;AT-6;2;3
2023-03-31;AT-6;3;3
2023-03-31;AT-6;4;90
2023-03-31;AT-7;1;1
2023-03-31;AT-7;2;3
2023-03-31;AT-7;3;5
2023-03-31;AT-7;4;69
2023-03-31;AT-8;1;0
2023-03-31;AT-8;2;0
2023-03-31;AT-8;3;1
2023-03-31;AT-8;4;5
2023-03-31;AT-9;1;7
2023-03-31;AT-9;2;7
2023-03-31;AT-9;3;20
2023-03-31;AT-9;4;318
2023-04-01;AT-1;1;0
2023-04-01;AT-1;2;0
2023-04-01;AT-1;3;0
2023-04-01;AT-1;4;0
2023-04-01;AT-2;1;0
2023-04-01;AT-2;2;0
2023-04-01;AT-2;3;0
2023-04-01;AT-2;4;0
2023-04-01;AT-3;1;0
2023-04-01;AT-3;2;0
2023-04-01;AT-3;3;2
2023-04-01;AT-3;4;10
2023-04-01;AT-4;1;0
2023-04-01;AT-4;2;1
2023-04-01;AT-4;3;1
2023-04-01;AT-4;4;8
2023-04-01;AT-5;1;0
2023-04-01;AT-5;2;0
2023-04-01;AT-5;3;0
2023-04-01;AT-5;4;0
2023-04-01;AT-6;1;0
2023-04-01;AT-6;2;0
2023-04-01;AT-6;3;1
2023-04-01;AT-6;4;4
2023-04-01;AT-7;1;0
2023-04-01;AT-7;2;0
2023-04-01;AT-7;3;0
2023-04-01;AT-7;4;0
2023-04-01;AT-8;1;0
2023-04-01;AT-8;2;0
2023-04-01;AT-8;3;0
2023-04-01;AT-8;4;0
2023-04-01;AT-9;1;0
2023-04-01;AT-9;2;3
2023-04-01;AT-9;3;0
2023-04-01;AT-9;4;10
2023-04-02;AT-1;1;0
2023-04-02;AT-1;2;0
2023-04-02;AT-1;3;0
2023-04-02;AT-1;4;0
2023-04-02;AT-2;1;0
2023-04-02;AT-2;2;0
2023-04-02;AT-2;3;0
2023-04-02;AT-2;4;0
2023-04-02;AT-3;1;0
2023-04-02;AT-3;2;0
2023-04-02;AT-3;3;0
2023-04-02;AT-3;4;0
2023-04-02;AT-4;1;0
2023-04-02;AT-4;2;0
2023-04-02;AT-4;3;0
2023-04-02;AT-4;4;0
2023-04-02;AT-5;1;0
2023-04-02;AT-5;2;0
2023-04-02;AT-5;3;0
2023-04-02;AT-5;4;0
2023-04-02;AT-6;1;0
2023-04-02;AT-6;2;0
2023-04-02;AT-6;3;0
2023-04-02;AT-6;4;0
2023-04-02;AT-7;1;0
2023-04-02;AT-7;2;0
2023-04-02;AT-7;3;0
2023-04-02;AT-7;4;0
2023-04-02;AT-8;1;0
2023-04-02;AT-8;2;0
2023-04-02;AT-8;3;0
2023-04-02;AT-8;4;0
2023-04-02;AT-9;1;0
2023-04-02;AT-9;2;0
2023-04-02;AT-9;3;0
2023-04-02;AT-9;4;0
2023-04-03;AT-1;1;0
2023-04-03;AT-1;2;0
2023-04-03;AT-1;3;0
2023-04-03;AT-1;4;2
2023-04-03;AT-2;1;0
2023-04-03;AT-2;2;0
2023-04-03;AT-2;3;0
2023-04-03;AT-2;4;7
2023-04-03;AT-3;1;2
2023-04-03;AT-3;2;1
2023-04-03;AT-3;3;4
2023-04-03;AT-3;4;55
2023-04-03;AT-4;1;1
2023-04-03;AT-4;2;0
2023-04-03;AT-4;3;0
2023-04-03;AT-4;4;15
2023-04-03;AT-5;1;0
2023-04-03;AT-5;2;1
2023-04-03;AT-5;3;0
2023-04-03;AT-5;4;14
2023-04-03;AT-6;1;0
2023-04-03;AT-6;2;1
2023-04-03;AT-6;3;2
2023-04-03;AT-6;4;19
2023-04-03;AT-7;1;0
2023-04-03;AT-7;2;1
2023-04-03;AT-7;3;1
2023-04-03;AT-7;4;12
2023-04-03;AT-8;1;1
2023-04-03;AT-8;2;0
2023-04-03;AT-8;3;0
2023-04-03;AT-8;4;0
2023-04-03;AT-9;1;1
2023-04-03;AT-9;2;3
2023-04-03;AT-9;3;5
2023-04-03;AT-9;4;114
2023-04-04;AT-1;1;0
2023-04-04;AT-1;2;0
2023-04-04;AT-1;3;0
2023-04-04;AT-1;4;17
2023-04-04;AT-2;1;0
2023-04-04;AT-2;2;0
2023-04-04;AT-2;3;1
2023-04-04;AT-2;4;3
2023-04-04;AT-3;1;0
2023-04-04;AT-3;2;1
2023-04-04;AT-3;3;4
2023-04-04;AT-3;4;39
2023-04-04;AT-4;1;0
2023-04-04;AT-4;2;0
2023-04-04;AT-4;3;1
2023-04-04;AT-4;4;16
2023-04-04;AT-5;1;0
2023-04-04;AT-5;2;0
2023-04-04;AT-5;3;1
2023-04-04;AT-5;4;6
2023-04-04;AT-6;1;2
2023-04-04;AT-6;2;5
2023-04-04;AT-6;3;13
2023-04-04;AT-6;4;32
2023-04-04;AT-7;1;0
2023-04-04;AT-7;2;0
2023-04-04;AT-7;3;1
2023-04-04;AT-7;4;4
2023-04-04;AT-8;1;0
2023-04-04;AT-8;2;0
2023-04-04;AT-8;3;0
2023-04-04;AT-8;4;1
2023-04-04;AT-9;1;2
2023-04-04;AT-9;2;3
2023-04-04;AT-9;3;9
2023-04-04;AT-9;4;96
2023-04-05;AT-1;1;0
2023-04-05;AT-1;2;1
2023-04-05;AT-1;3;1
2023-04-05;AT-1;4;9
2023-04-05;AT-2;1;0
2023-04-05;AT-2;2;0
2023-04-05;AT-2;3;2
2023-04-05;AT-2;4;5
2023-04-05;AT-3;1;5
2023-04-05;AT-3;2;5
2023-04-05;AT-3;3;8
2023-04-05;AT-3;4;117
2023-04-05;AT-4;1;0
2023-04-05;AT-4;2;1
2023-04-05;AT-4;3;3
2023-04-05;AT-4;4;18
2023-04-05;AT-5;1;0
2023-04-05;AT-5;2;0
2023-04-05;AT-5;3;1
2023-04-05;AT-5;4;23
2023-04-05;AT-6;1;0
2023-04-05;AT-6;2;2
2023-04-05;AT-6;3;3
2023-04-05;AT-6;4;95
2023-04-05;AT-7;1;0
2023-04-05;AT-7;2;0
2023-04-05;AT-7;3;2
2023-04-05;AT-7;4;21
2023-04-05;AT-8;1;1
2023-04-05;AT-8;2;1
2023-04-05;AT-8;3;2
2023-04-05;AT-8;4;19
2023-04-05;AT-9;1;2
2023-04-05;AT-9;2;4
2023-04-05;AT-9;3;10
2023-04-05;AT-9;4;133
2023-04-06;AT-1;1;0
2023-04-06;AT-1;2;0
2023-04-06;AT-1;3;0
2023-04-06;AT-1;4;16
2023-04-06;AT-2;1;0
2023-04-06;AT-2;2;0
2023-04-06;AT-2;3;0
2023-04-06;AT-2;4;3
2023-04-06;AT-3;1;0
2023-04-06;AT-3;2;1
2023-04-06;AT-3;3;3
2023-04-06;AT-3;4;48
2023-04-06;AT-4;1;1
2023-04-06;AT-4;2;1
2023-04-06;AT-4;3;2
2023-04-06;AT-4;4;50
2023-04-06;AT-5;1;0
2023-04-06;AT-5;2;1
2023-04-06;AT-5;3;1
2023-04-06;AT-5;4;20
2023-04-06;AT-6;1;0
2023-04-06;AT-6;2;0
2023-04-06;AT-6;3;1
2023-04-06;AT-6;4;48
2023-04-06;AT-7;1;0
2023-04-06;AT-7;2;0
2023-04-06;AT-7;3;1
2023-04-06;AT-7;4;3
2023-04-06;AT-8;1;0
2023-04-06;AT-8;2;0
2023-04-06;AT-8;3;0
2023-04-06;AT-8;4;13
2023-04-06;AT-9;1;2
2023-04-06;AT-9;2;2
2023-04-06;AT-9;3;7
2023-04-06;AT-9;4;110
2023-04-07;AT-1;1;0
2023-04-07;AT-1;2;1
2023-04-07;AT-1;3;0
2023-04-07;AT-1;4;7
2023-04-07;AT-2;1;0
2023-04-07;AT-2;2;0
2023-04-07;AT-2;3;0
2023-04-07;AT-2;4;1
2023-04-07;AT-3;1;2
2023-04-07;AT-3;2;1
2023-04-07;AT-3;3;0
2023-04-07;AT-3;4;66
2023-04-07;AT-4;1;3
2023-04-07;AT-4;2;2
2023-04-07;AT-4;3;2
2023-04-07;AT-4;4;17
2023-04-07;AT-5;1;0
2023-04-07;AT-5;2;1
2023-04-07;AT-5;3;0
2023-04-07;AT-5;4;2
2023-04-07;AT-6;1;2
2023-04-07;AT-6;2;0
2023-04-07;AT-6;3;3
2023-04-07;AT-6;4;31
2023-04-07;AT-7;1;0
2023-04-07;AT-7;2;0
2023-04-07;AT-7;3;0
2023-04-07;AT-7;4;6
2023-04-07;AT-8;1;0
2023-04-07;AT-8;2;0
2023-04-07;AT-8;3;0
2023-04-07;AT-8;4;2
2023-04-07;AT-9;1;1
2023-04-07;AT-9;2;6
2023-04-07;AT-9;3;8
2023-04-07;AT-9;4;123
2023-04-08;AT-1;1;0
2023-04-08;AT-1;2;0
2023-04-08;AT-1;3;0
2023-04-08;AT-1;4;0
2023-04-08;AT-2;1;0
2023-04-08;AT-2;2;0
2023-04-08;AT-2;3;0
2023-04-08;AT-2;4;0
2023-04-08;AT-3;1;1
2023-04-08;AT-3;2;0
2023-04-08;AT-3;3;1
2023-04-08;AT-3;4;20
2023-04-08;AT-4;1;1
2023-04-08;AT-4;2;1
2023-04-08;AT-4;3;1
2023-04-08;AT-4;4;11
2023-04-08;AT-5;1;0
2023-04-08;AT-5;2;0
2023-04-08;AT-5;3;0
2023-04-08;AT-5;4;0
2023-04-08;AT-6;1;0
2023-04-08;AT-6;2;0
2023-04-08;AT-6;3;0
2023-04-08;AT-6;4;1
2023-04-08;AT-7;1;0
2023-04-08;AT-7;2;0
2023-04-08;AT-7;3;0
2023-04-08;AT-7;4;0
2023-04-08;AT-8;1;0
2023-04-08;AT-8;2;0
2023-04-08;AT-8;3;0
2023-04-08;AT-8;4;1
2023-04-08;AT-9;1;1
2023-04-08;AT-9;2;2
2023-04-08;AT-9;3;0
2023-04-08;AT-9;4;9
2023-04-09;AT-1;1;0
2023-04-09;AT-1;2;0
2023-04-09;AT-1;3;0
2023-04-09;AT-1;4;0
2023-04-09;AT-2;1;0
2023-04-09;AT-2;2;0
2023-04-09;AT-2;3;0
2023-04-09;AT-2;4;0
2023-04-09;AT-3;1;0
2023-04-09;AT-3;2;0
2023-04-09;AT-3;3;0
2023-04-09;AT-3;4;0
2023-04-09;AT-4;1;0
2023-04-09;AT-4;2;0
2023-04-09;AT-4;3;0
2023-04-09;AT-4;4;0
2023-04-09;AT-5;1;0
2023-04-09;AT-5;2;0
2023-04-09;AT-5;3;0
2023-04-09;AT-5;4;0
2023-04-09;AT-6;1;0
2023-04-09;AT-6;2;0
2023-04-09;AT-6;3;0
2023-04-09;AT-6;4;0
2023-04-09;AT-7;1;0
2023-04-09;AT-7;2;0
2023-04-09;AT-7;3;0
2023-04-09;AT-7;4;0
2023-04-09;AT-8;1;0
2023-04-09;AT-8;2;0
2023-04-09;AT-8;3;0
2023-04-09;AT-8;4;0
2023-04-09;AT-9;1;0
2023-04-09;AT-9;2;0
2023-04-09;AT-9;3;0
2023-04-09;AT-9;4;0
2023-04-10;AT-1;1;0
2023-04-10;AT-1;2;0
2023-04-10;AT-1;3;0
2023-04-10;AT-1;4;0
2023-04-10;AT-2;1;0
2023-04-10;AT-2;2;0
2023-04-10;AT-2;3;0
2023-04-10;AT-2;4;0
2023-04-10;AT-3;1;0
2023-04-10;AT-3;2;0
2023-04-10;AT-3;3;0
2023-04-10;AT-3;4;1
2023-04-10;AT-4;1;0
2023-04-10;AT-4;2;0
2023-04-10;AT-4;3;0
2023-04-10;AT-4;4;0
2023-04-10;AT-5;1;0
2023-04-10;AT-5;2;0
2023-04-10;AT-5;3;0
2023-04-10;AT-5;4;0
2023-04-10;AT-6;1;0
2023-04-10;AT-6;2;0
2023-04-10;AT-6;3;0
2023-04-10;AT-6;4;0
2023-04-10;AT-7;1;0
2023-04-10;AT-7;2;0
2023-04-10;AT-7;3;0
2023-04-10;AT-7;4;0
2023-04-10;AT-8;1;0
2023-04-10;AT-8;2;0
2023-04-10;AT-8;3;0
2023-04-10;AT-8;4;0
2023-04-10;AT-9;1;0
2023-04-10;AT-9;2;0
2023-04-10;AT-9;3;0
2023-04-10;AT-9;4;0
2023-04-11;AT-1;1;0
2023-04-11;AT-1;2;0
2023-04-11;AT-1;3;0
2023-04-11;AT-1;4;4
2023-04-11;AT-2;1;0
2023-04-11;AT-2;2;0
2023-04-11;AT-2;3;2
2023-04-11;AT-2;4;10
2023-04-11;AT-3;1;1
2023-04-11;AT-3;2;0
2023-04-11;AT-3;3;3
2023-04-11;AT-3;4;49
2023-04-11;AT-4;1;0
2023-04-11;AT-4;2;0
2023-04-11;AT-4;3;2
2023-04-11;AT-4;4;10
2023-04-11;AT-5;1;0
2023-04-11;AT-5;2;0
2023-04-11;AT-5;3;1
2023-04-11;AT-5;4;13
2023-04-11;AT-6;1;1
2023-04-11;AT-6;2;1
2023-04-11;AT-6;3;1
2023-04-11;AT-6;4;32
2023-04-11;AT-7;1;0
2023-04-11;AT-7;2;1
2023-04-11;AT-7;3;1
2023-04-11;AT-7;4;3
2023-04-11;AT-8;1;0
2023-04-11;AT-8;2;0
2023-04-11;AT-8;3;0
2023-04-11;AT-8;4;0
2023-04-11;AT-9;1;1
2023-04-11;AT-9;2;5
2023-04-11;AT-9;3;5
2023-04-11;AT-9;4;93
2023-04-12;AT-1;1;0
2023-04-12;AT-1;2;0
2023-04-12;AT-1;3;0
2023-04-12;AT-1;4;16
2023-04-12;AT-2;1;0
2023-04-12;AT-2;2;0
2023-04-12;AT-2;3;1
2023-04-12;AT-2;4;3
2023-04-12;AT-3;1;3
2023-04-12;AT-3;2;2
2023-04-12;AT-3;3;2
2023-04-12;AT-3;4;103
2023-04-12;AT-4;1;1
2023-04-12;AT-4;2;2
2023-04-12;AT-4;3;3
2023-04-12;AT-4;4;23
2023-04-12;AT-5;1;1
2023-04-12;AT-5;2;2
2023-04-12;AT-5;3;2
2023-04-12;AT-5;4;21
2023-04-12;AT-6;1;0
2023-04-12;AT-6;2;0
